plant_id,commodity_type,diameter_cm,wet_date,measure_date,irregular,position
2928,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508727260189, 36.669769304846284)"
3120,LTC,20,2021-04-01,2021-04-01,false,"(-121.6050638835204, 36.66981129729521)"
1446,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051169033895, 36.66979668697754)"
3198,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511216375141, 36.66978549584511)"
466,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557734729852, 36.6695353236833)"
1856,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537576981014, 36.66965126064901)"
886,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529674996384, 36.66968675497251)"
1097,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051030830488, 36.669763550759995)"
1098,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510855600454, 36.66976404773793)"
2764,LTC,20,2021-04-01,2021-04-01,false,"(-121.60520595784645, 36.66969545855449)"
706,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541523973177, 36.66962644560424)"
1924,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054295539016, 36.669627306198024)"
2265,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550639299619, 36.669530734799366)"
830,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533726030998, 36.66967305099125)"
520,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055413852354, 36.66955313394023)"
1321,LTC,20,2021-04-01,2021-04-01,false,"(-121.60504021163327, 36.669826697042474)"
4469,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537632605778, 36.66978681205275)"
1402,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507398784092, 36.66980942028257)"
434,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558395278407, 36.66953373411496)"
3144,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507911326116, 36.66980117998712)"
551,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552503469134, 36.66956186272199)"
2834,LTC,20,2021-04-01,2021-04-01,false,"(-121.60516012457111, 36.669724701509246)"
2835,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515943046343, 36.66972087637105)"
1570,LTC,20,2021-04-01,2021-04-01,false,"(-121.60520390534077, 36.66975587462453)"
1571,LTC,20,2021-04-01,2021-04-01,false,"(-121.60520125977251, 36.66975943985058)"
1642,LTC,20,2021-04-01,2021-04-01,false,"(-121.60525568163995, 36.66972488615619)"
1643,LTC,20,2021-04-01,2021-04-01,false,"(-121.60525349610445, 36.669722727430916)"
3170,LTC,20,2021-04-01,2021-04-01,false,"(-121.60509827802682, 36.66979675026211)"
1450,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051174686872, 36.66979631612345)"
1350,LTC,20,2021-04-01,2021-04-01,false,"(-121.60504233630937, 36.66982659339086)"
734,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539948041573, 36.669636684508454)"
736,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540080448772, 36.66963544371598)"
3228,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512966408706, 36.669776753092506)"
2436,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541775565635, 36.66957820124664)"
2442,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541949165238, 36.669580934119345)"
524,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553460917278, 36.6695529351679)"
4438,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538974498591, 36.66977892481018)"
4439,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538908507597, 36.6697791547951)"
2183,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557432707577, 36.669491319205605)"
2929,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508760712698, 36.669764332045)"
550,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552147151355, 36.66956002068112)"
2290,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550579749936, 36.6695279074118)"
1905,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541314442044, 36.66963822987146)"
1906,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541534692499, 36.669640475005814)"
2712,LTC,20,2021-04-01,2021-04-01,false,"(-121.6052474473815, 36.66968240668013)"
2713,LTC,20,2021-04-01,2021-04-01,false,"(-121.6052471706432, 36.66967892048914)"
885,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529229949385, 36.669692273054956)"
2781,LTC,20,2021-04-01,2021-04-01,false,"(-121.60519376703903, 36.66970379381367)"
1378,LTC,20,2021-04-01,2021-04-01,false,"(-121.60505812992288, 36.66982156700542)"
1449,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511578000772, 36.66979349847643)"
1145,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507071198774, 36.6697928035435)"
547,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552059441741, 36.669560225002385)"
1806,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534554994412, 36.66966770341624)"
1807,LTC,20,2021-04-01,2021-04-01,false,"(-121.605347690329, 36.669670187237536)"
859,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053128127733, 36.669679942454216)"
484,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055618948517, 36.669539142414536)"
485,LTC,20,2021-04-01,2021-04-01,false,"(-121.60555998893352, 36.669539938390024)"
486,LTC,20,2021-04-01,2021-04-01,false,"(-121.60556691853495, 36.66954032393908)"
683,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054203455779, 36.669624633160815)"
684,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542413403579, 36.66962124129685)"
2906,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510867575825, 36.66975599458945)"
2907,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510639174733, 36.66975346633097)"
3258,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051519446394, 36.66976495256511)"
2584,LTC,20,2021-04-01,2021-04-01,false,"(-121.60532458544992, 36.669630065551125)"
2271,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550940663549, 36.669529363825234)"
1857,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053787303688, 36.66965336918238)"
1858,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537648206586, 36.669650943468774)"
779,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053687273109, 36.66965369189473)"
4392,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540699965395, 36.66976695812136)"
4393,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540872904623, 36.66976222847959)"
446,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055788330708, 36.669531273970286)"
2816,LTC,20,2021-04-01,2021-04-01,false,"(-121.60517406474804, 36.669712855267406)"
528,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553509345321, 36.66955231745099)"
530,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553393715747, 36.66955337178906)"
2328,LTC,20,2021-04-01,2021-04-01,false,"(-121.60549310511128, 36.669538904718216)"
3123,LTC,20,2021-04-01,2021-04-01,false,"(-121.6050654188524, 36.66981072405058)"
1926,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543293693227, 36.669629036434955)"
2383,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054565066378, 36.66955994861296)"
4416,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540816616505, 36.6697647989633)"
1155,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507025771791, 36.66979306996975)"
3200,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511875293342, 36.66978593564827)"
2165,LTC,20,2021-04-01,2021-04-01,false,"(-121.60559062530452, 36.66947971356952)"
3235,LTC,20,2021-04-01,2021-04-01,false,"(-121.60513338378018, 36.66977900852538)"
804,LTC,20,2021-04-01,2021-04-01,false,"(-121.60535221520817, 36.66966489890962)"
805,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534948464323, 36.669662752118754)"
2272,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055099262548, 36.66952891794568)"
1835,LTC,20,2021-04-01,2021-04-01,false,"(-121.60536561429896, 36.6696600518983)"
862,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531046991545, 36.669682188733965)"
2788,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051938169478, 36.66970428504575)"
1882,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539868335646, 36.6696476469408)"
3147,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508248386009, 36.66980340836543)"
1147,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506832453981, 36.669790487759784)"
4441,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538950333971, 36.66977534949675)"
3173,LTC,20,2021-04-01,2021-04-01,false,"(-121.60509960637548, 36.66979568546891)"
1860,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537715777848, 36.669650354935115)"
3260,LTC,20,2021-04-01,2021-04-01,false,"(-121.605147936375, 36.669766588582874)"
1426,LTC,20,2021-04-01,2021-04-01,false,"(-121.60509548894785, 36.66980242774908)"
488,LTC,20,2021-04-01,2021-04-01,false,"(-121.60556545778506, 36.66954092047827)"
2611,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530579600692, 36.66964185902507)"
2617,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531078756918, 36.669643083153794)"
2620,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530800392816, 36.6696411391872)"
1329,LTC,20,2021-04-01,2021-04-01,false,"(-121.60503987346273, 36.66982725477477)"
2932,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508597743726, 36.66976550967277)"
1356,LTC,20,2021-04-01,2021-04-01,false,"(-121.60503957422436, 36.66982768274593)"
1557,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518415921132, 36.66976515273053)"
1453,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511891901501, 36.66979220825335)"
834,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533468487351, 36.66967428023077)"
4464,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537166085325, 36.6697859251944)"
2409,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543830072281, 36.66957012351971)"
2869,LTC,20,2021-04-01,2021-04-01,false,"(-121.60513791463124, 36.66973398666992)"
557,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552045948856, 36.669564658033906)"
2294,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550495695657, 36.66952857233996)"
2164,LTC,20,2021-04-01,2021-04-01,false,"(-121.60559143607037, 36.66948304259929)"
1786,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053351659332, 36.66967828893358)"
2640,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529622788025, 36.66965330514959)"
2353,LTC,20,2021-04-01,2021-04-01,false,"(-121.60547227723642, 36.66955029768432)"
2355,LTC,20,2021-04-01,2021-04-01,false,"(-121.60547289788738, 36.669550115746205)"
2908,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510684295434, 36.6697569681273)"
1670,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526488841676, 36.66971545740775)"
1671,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526649018531, 36.66971819082597)"
2714,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524328820625, 36.66968378406656)"
2721,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524491166429, 36.669679109702315)"
2161,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558728741576, 36.66948282252885)"
2162,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558651664125, 36.66948514952331)"
537,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553509032806, 36.66955556195401)"
3124,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506440420679, 36.66980702424082)"
3172,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510115437424, 36.669794784463214)"
3175,LTC,20,2021-04-01,2021-04-01,false,"(-121.605098235642, 36.66979296621607)"
863,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531165891634, 36.66968095960089)"
2385,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545580100869, 36.669560656108416)"
1103,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510399446194, 36.66976348202205)"
2437,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541644179564, 36.66957943283087)"
2438,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054176915986, 36.6695819501033)"
3229,LTC,20,2021-04-01,2021-04-01,false,"(-121.60513617616618, 36.66977424250253)"
1148,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507091067782, 36.669793233217696)"
2184,LTC,20,2021-04-01,2021-04-01,false,"(-121.60556851692446, 36.66949485249791)"
2268,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550748622627, 36.669527346415705)"
4395,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541053292904, 36.66976517637966)"
1325,LTC,20,2021-04-01,2021-04-01,false,"(-121.60503785342331, 36.66982401178684)"
1330,LTC,20,2021-04-01,2021-04-01,false,"(-121.6050382659467, 36.66982401900629)"
2639,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529600921294, 36.66965312063957)"
2641,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529237470753, 36.66965147260745)"
1456,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511801790153, 36.669792360806426)"
1763,LTC,20,2021-04-01,2021-04-01,false,"(-121.60532095408843, 36.669681801765215)"
2157,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558965545485, 36.66948111203089)"
2865,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051350206654, 36.66973601800825)"
2866,LTC,20,2021-04-01,2021-04-01,false,"(-121.60513965047588, 36.669737165068994)"
2871,LTC,20,2021-04-01,2021-04-01,false,"(-121.60513862580193, 36.66973678825127)"
2267,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550947284159, 36.669529710703024)"
655,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542720732518, 36.66962476312733)"
1838,LTC,20,2021-04-01,2021-04-01,false,"(-121.60536507005295, 36.66965710219726)"
1844,LTC,20,2021-04-01,2021-04-01,false,"(-121.60536659962722, 36.66965997263842)"
1927,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543199071357, 36.66962588985237)"
835,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533190598557, 36.66967187698294)"
1104,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510756772311, 36.6697650442654)"
2439,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541786451336, 36.669582797163656)"
1646,LTC,20,2021-04-01,2021-04-01,false,"(-121.60525243520856, 36.669723294323994)"
4444,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538858676873, 36.66977612437934)"
1355,LTC,20,2021-04-01,2021-04-01,false,"(-121.60503862064789, 36.66982448865155)"
468,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557696054833, 36.669535489297296)"
2783,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518821682302, 36.66970714098291)"
3149,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508209502824, 36.66980010524816)"
2612,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530734851015, 36.669640940412286)"
553,LTC,20,2021-04-01,2021-04-01,false,"(-121.60551536132095, 36.66956676125053)"
2837,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515955820652, 36.66972483687894)"
2304,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550381441438, 36.66952961902978)"
3259,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515599181063, 36.66976683471524)"
3261,LTC,20,2021-04-01,2021-04-01,false,"(-121.60514982589326, 36.66976587267631)"
1788,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533621659162, 36.669677677791036)"
2644,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529239084198, 36.66965102221194)"
2886,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512420513132, 36.669746904469534)"
888,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529280804653, 36.669688064320304)"
508,LTC,20,2021-04-01,2021-04-01,false,"(-121.60554983863655, 36.669548988302495)"
531,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552819897514, 36.66955661536138)"
1669,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526978592549, 36.66971166984197)"
2440,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541481119104, 36.669580064255506)"
2441,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541701741398, 36.66958293737634)"
3211,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511530044442, 36.66978405729323)"
2624,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053063410284, 36.66964085997524)"
1454,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051204351335, 36.66979451158683)"
1735,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530089905745, 36.669693153704536)"
1808,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534944187212, 36.669669263377436)"
1907,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541452664012, 36.669636658865755)"
809,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534761497823, 36.66966318409251)"
810,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053501484718, 36.669665996342026)"
533,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553248828614, 36.66955766910356)"
539,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553275353763, 36.66955855689779)"
708,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541586891256, 36.669626092339776)"
709,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541304808764, 36.6696244442643)"
3230,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051342229631, 36.6697785887368)"
2295,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550197662961, 36.669531001301934)"
469,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557457926208, 36.6695332400034)"
471,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557460572971, 36.669536905845646)"
2332,LTC,20,2021-04-01,2021-04-01,false,"(-121.60549042749466, 36.66954056364721)"
532,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552692667869, 36.66955755823728)"
782,LTC,20,2021-04-01,2021-04-01,false,"(-121.60536684256056, 36.669654620667394)"
2166,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055843484896, 36.669483777030344)"
2169,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558913678663, 36.66948419308281)"
667,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542806200536, 36.669624321267456)"
2836,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515540706199, 36.669728058689536)"
2838,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515492008207, 36.66972656918684)"
2839,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515755666529, 36.669722282099826)"
2786,LTC,20,2021-04-01,2021-04-01,false,"(-121.60519084423166, 36.669705612537975)"
2716,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524268818685, 36.669680124709956)"
1885,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540098162357, 36.66964647697739)"
1888,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540341882616, 36.66964537946106)"
2615,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530341416117, 36.66964632095696)"
2386,LTC,20,2021-04-01,2021-04-01,false,"(-121.605452261249, 36.669558500254176)"
2354,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546510816613, 36.66955065183683)"
2357,LTC,20,2021-04-01,2021-04-01,false,"(-121.60547156549919, 36.66955071740018)"
2363,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054695778553, 36.66954915111498)"
1706,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528946625503, 36.669703902667734)"
2887,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512138347018, 36.66974459759777)"
4468,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537303032706, 36.66978881700002)"
836,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533121555017, 36.66967217524912)"
4419,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540967715328, 36.66976807567776)"
3155,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508521987985, 36.66980248947757)"
2189,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557071005167, 36.669493576585225)"
2190,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055688838877, 36.669498616959785)"
2768,LTC,20,2021-04-01,2021-04-01,false,"(-121.60520828958538, 36.669698329545895)"
2811,LTC,20,2021-04-01,2021-04-01,false,"(-121.60517302794526, 36.66971429733478)"
510,LTC,20,2021-04-01,2021-04-01,false,"(-121.60555061390667, 36.66954432142928)"
1861,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537879708113, 36.66964957333517)"
556,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055088737551, 36.66956735519076)"
558,LTC,20,2021-04-01,2021-04-01,false,"(-121.60551025251246, 36.669565884885195)"
566,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055160501, 36.66956701986112)"
1791,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053347705903, 36.66967462308424)"
760,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538259166246, 36.66964752742724)"
1154,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506598746635, 36.66979296972987)"
1452,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512140838115, 36.66979403150988)"
2787,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518598701033, 36.66970743468961)"
535,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553093597234, 36.669558230318565)"
536,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552875707745, 36.669555593363974)"
1383,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506111885341, 36.669816047234626)"
738,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053987829198, 36.669636585498964)"
538,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055279415393, 36.66955617901611)"
3206,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511861672734, 36.66978642119127)"
1333,LTC,20,2021-04-01,2021-04-01,false,"(-121.60504181661153, 36.669825303369784)"
871,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531101379841, 36.66968096662563)"
2643,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529260475032, 36.669655428101116)"
2934,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508658890771, 36.6697692148742)"
2410,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543470242342, 36.66956838835309)"
2411,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543654488687, 36.66957131311384)"
686,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542567410724, 36.66962399344252)"
3178,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510298425197, 36.66979450936305)"
808,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534684826962, 36.66966409779669)"
1674,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526576529496, 36.669714029400616)"
1514,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518253274827, 36.669764492688934)"
2840,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515353229418, 36.66972647880059)"
2843,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515854603022, 36.66972564218816)"
4446,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538712316608, 36.66977697898365)"
2443,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541381046383, 36.66958062148438)"
4421,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540737074278, 36.669765691869465)"
470,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557624781659, 36.669535984204956)"
565,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550948041593, 36.669567208689244)"
1358,LTC,20,2021-04-01,2021-04-01,false,"(-121.60504145925086, 36.669823891272785)"
1156,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507106275035, 36.669794200484304)"
1157,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506864052856, 36.66979153030857)"
1500,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051807678, 36.66976926164623)"
761,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053794184489, 36.669645854341304)"
1862,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538131721707, 36.669652024418326)"
1765,LTC,20,2021-04-01,2021-04-01,false,"(-121.60532130824157, 36.66968626907647)"
540,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552657598215, 36.6695569051006)"
1739,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530378950936, 36.66969549929621)"
1740,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530151846052, 36.669692837569926)"
1455,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512421730117, 36.66978965638396)"
1457,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512225648056, 36.66979394941942)"
1428,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510001019944, 36.669804067727746)"
1431,LTC,20,2021-04-01,2021-04-01,false,"(-121.6050980994338, 36.66980151317174)"
2167,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558586365217, 36.669482498464525)"
562,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550827883488, 36.669571509506625)"
658,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542600392648, 36.6696213130392)"
670,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542831089943, 36.669624071987485)"
2916,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510487045748, 36.66975742069577)"
3264,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515061794509, 36.66976505228446)"
2747,LTC,20,2021-04-01,2021-04-01,false,"(-121.60522778973785, 36.66969002178141)"
542,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552730345654, 36.669560392009075)"
2789,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518443219487, 36.669708588482756)"
2792,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518968411922, 36.66970652946045)"
1382,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506081983318, 36.66981968962264)"
2645,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529117281632, 36.66965527666164)"
1887,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539952632854, 36.66964380558589)"
564,LTC,20,2021-04-01,2021-04-01,false,"(-121.60551137767456, 36.66956950821796)"
1675,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526945069196, 36.66971616971492)"
1928,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544009609639, 36.66962475488429)"
452,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055757658218, 36.66953251140687)"
2333,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548615667334, 36.66953935214448)"
2334,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548897409059, 36.669541452038885)"
2159,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558533986219, 36.66948223798546)"
2168,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558704958713, 36.66948539019988)"
1517,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518103816152, 36.669769778514954)"
1107,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510686850525, 36.66976538758667)"
4399,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540837488445, 36.66976309947837)"
4402,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054109845887, 36.669765255566844)"
436,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558152172992, 36.66953089322028)"
864,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530959627467, 36.66968137054273)"
2622,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530162473431, 36.66964838595133)"
1792,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533772841977, 36.66967703112241)"
